,energy (eV),x,y,z
123,0.05578336207019,4.156591,11.026198,7.592007
124,0.056236885339053334,4.150462,10.95558,7.589393
125,0.056690408607916666,4.148033,10.907247,7.595192
126,0.057143931876780005,4.14463,10.8704,7.599586
127,0.057597455145643336,4.137209,10.832449,7.594996
128,0.05805097841450667,4.129025,10.794136,7.587618
129,0.05850450168337,4.124133,10.76951,7.587067
130,0.05895802495223333,4.123392,10.763198,7.595486
131,0.05941154822109667,4.124227,10.761241,7.606845
132,0.05986507148996,4.123533,10.746147,7.613826
133,0.060318594758823334,4.120504,10.712682,7.614519
134,0.060772118027686665,4.115668,10.662717,7.609836
135,0.061225641296550004,4.10952,10.600891,7.600695
136,0.061679164565413336,4.101854,10.528789,7.586739
137,0.06213268783427667,4.093247,10.457168,7.569131
138,0.06258621110314,4.07234,10.320412,7.51918
139,0.06303973437200333,4.040397,10.122407,7.433598
140,0.06349325764086666,4.023455,10.028046,7.367536
141,0.06394678090973001,4.029477,10.065604,7.337035
142,0.06440030417859334,4.048408,10.159134,7.323589
143,0.06485382744745667,4.067398,10.266073,7.312765
144,0.06530735071632,4.078312,10.3639,7.293523
145,0.06576087398518334,4.078595,10.446449,7.257302
146,0.06621439725404667,4.066283,10.50941,7.200056
147,0.06666792052291,4.041209,10.552728,7.123407
148,0.06712144379177333,4.002556,10.564788,7.028514
149,0.06757496706063666,3.949018,10.525053,6.918417
150,0.06802849032950001,3.880342,10.420699,6.796614
151,0.06848201359836334,3.800713,10.253058,6.668327
152,0.06893553686722667,3.715965,10.030814,6.538709
153,0.06938906013609,3.631972,9.790604,6.410913
154,0.06984258340495333,3.552624,9.559184,6.287681
155,0.07029610667381667,3.469749,9.263205,6.167147
156,0.07074962994268,3.381031,8.891572,6.048673
157,0.07120315321154333,3.292407,8.502572,5.934623
158,0.07165667648040668,3.204068,8.097423,5.825391
159,0.07211019974927001,3.166224,7.688172,5.80859
160,0.07256372301813334,3.485099,7.394775,6.400521
161,0.07301724628699667,3.850395,7.146992,7.065061
162,0.07347076955586,3.811939,6.77847,7.044653
163,0.07392429282472333,3.636583,6.369991,6.795888
164,0.07437781609358667,3.482141,5.998931,6.578907
165,0.07483133936245,3.360158,5.681907,6.411008
166,0.07528486263131333,3.27509,5.426824,6.298523
167,0.07573838590017667,3.219036,5.217404,6.230272
168,0.07619190916904,3.173962,5.018962,6.17854
169,0.07664543243790334,3.127337,4.80659,6.123545
170,0.07709895570676667,3.068051,4.572658,6.047466
171,0.07755247897563,2.985823,4.319315,5.93288
172,0.07800600224449333,2.881177,4.05719,5.780046
173,0.07845952551335666,2.77678,3.826985,5.624631
174,0.07891304878222,2.698248,3.671407,5.506987
175,0.07936657205108334,2.646972,3.595872,5.428129
176,0.07982009531994667,2.608226,3.56462,5.366158
177,0.08027361858881,2.567934,3.531488,5.302869
178,0.08072714185767334,2.522956,3.48155,5.235076
179,0.08118066512653667,2.473484,3.414607,5.163104
180,0.0816341883954,2.42555,3.346481,5.094955
181,0.08208771166426333,2.390716,3.306762,5.04629
182,0.08254123493312666,2.372526,3.299239,5.024222
183,0.08299475820199,2.367159,3.304978,5.0278
184,0.08344828147085334,2.368635,3.313824,5.047195
185,0.08390180473971667,2.368103,3.322232,5.062635
186,0.08435532800858,2.361069,3.328422,5.063963
187,0.08480885127744334,2.349463,3.332266,5.055177
188,0.08526237454630667,2.336404,3.333833,5.042827
189,0.08571589781517,2.32309,3.333289,5.029463
190,0.08616942108403333,2.3096,3.330735,5.015257
191,0.08662294435289666,2.296388,3.326566,5.001159
192,0.08707646762176,2.284125,3.321352,4.988563
193,0.08752999089062334,2.274002,3.316001,4.979742
194,0.08798351415948667,2.268909,3.312934,4.980281
195,0.08843703742835,2.271856,3.316034,4.99651
196,0.08889056069721334,2.282612,3.32639,5.028557
197,0.08934408396607667,2.298008,3.340141,5.070284
198,0.08979760723494,2.31417,3.343985,5.111303
199,0.09025113050380333,2.327206,3.317253,5.138637
200,0.09070465377266666,2.335156,3.249468,5.145784
201,0.09115817704153001,2.325605,3.166113,5.125517
202,0.09161170031039334,2.306547,3.117245,5.107766
203,0.09206522357925667,2.300751,3.095247,5.118298
204,0.09251874684812,2.304505,3.06828,5.136755
205,0.09297227011698334,2.310938,3.038531,5.154299
206,0.09342579338584667,2.325477,3.012062,5.184552
207,0.09387931665471,2.372436,2.997974,5.275977
208,0.09433283992357333,2.473094,3.002074,5.469744
209,0.09478636319243666,2.630526,3.024968,5.771779
210,0.09523988646130001,2.838442,3.064076,6.170482
211,0.09569340973016334,3.058377,3.104289,6.594729
212,0.09614693299902667,3.234625,3.128016,6.938787
213,0.09660045626789,3.340002,3.130051,7.14956
214,0.09705397953675333,3.373732,3.110901,7.223738
215,0.09750750280561667,3.359644,3.079243,7.204652
216,0.09796102607448,3.332007,3.046777,7.159452
217,0.09841454934334333,3.305051,3.017672,7.117401
218,0.09886807261220668,3.280308,2.993211,7.081912
219,0.09932159588107001,3.24716,2.970817,7.024746
220,0.09977511914993334,3.198103,2.948466,6.925782
221,0.10022864241879667,3.143152,2.928837,6.811722
222,0.10068216568766,3.088233,2.912846,6.69885
223,0.10113568895652333,3.033051,2.900084,6.586573
224,0.10158921222538667,2.977974,2.890227,6.475697
225,0.10204273549425,2.923939,2.882468,6.368262
226,0.10249625876311333,2.872158,2.876384,6.266917
227,0.10294978203197667,2.82421,2.872133,6.175081
228,0.10340330530084,2.781013,2.869328,6.094612
229,0.10385682856970334,2.743549,2.867821,6.027813
230,0.10431035183856667,2.714352,2.868919,5.980271
231,0.10476387510743,2.694879,2.873781,5.954304
232,0.10521739837629333,2.683153,2.8816,5.944911
233,0.10567092164515667,2.674147,2.889648,5.941063
234,0.10612444491402,2.664424,2.896008,5.935237
235,0.10657796818288334,2.653064,2.900297,5.925941
236,0.10703149145174667,2.63824,2.901969,5.910709
237,0.10748501472061,2.620554,2.901473,5.89018
238,0.10793853798947334,2.601958,2.899636,5.866822
239,0.10839206125833667,2.582588,2.896511,5.84081
240,0.1088455845272,2.562469,2.89214,5.812215
241,0.10929910779606333,2.542526,2.888014,5.783689
242,0.10975263106492666,2.524791,2.887425,5.761057
243,0.11020615433379,2.510466,2.892437,5.747785
244,0.11065967760265334,2.500248,2.903805,5.745537
245,0.11111320087151667,2.49539,2.922472,5.75719
246,0.11156672414038,2.495622,2.938216,5.776852
247,0.11202024740924334,2.499204,2.928718,5.787848
248,0.11247377067810667,2.508575,2.924348,5.812355
249,0.11292729394697,2.521512,2.932794,5.855183
250,0.11338081721583333,2.531037,2.916242,5.885105
251,0.11383434048469666,2.529132,2.870643,5.885401
252,0.11428786375356001,2.506432,2.806858,5.842007
253,0.11474138702242334,2.459644,2.74598,5.754671
254,0.11519491029128667,2.389664,2.696877,5.62686
255,0.11564843356015,2.329165,2.662864,5.520801
256,0.11610195682901334,2.300754,2.64111,5.477612
257,0.11655548009787667,2.281454,2.620586,5.449946
258,0.11700900336674,2.257311,2.597468,5.410513
259,0.11746252663560333,2.228803,2.57216,5.360479
260,0.11791604990446666,2.196779,2.545444,5.301274
261,0.11836957317333001,2.163953,2.51902,5.237112
262,0.11882309644219334,2.132751,2.49436,5.173257
263,0.11927661971105667,2.10255,2.471019,5.110444
264,0.11973014297992,2.072546,2.44836,5.047918
265,0.12018366624878334,2.042975,2.426756,4.986433
266,0.12063718951764667,2.013667,2.407329,4.926159
267,0.12109071278651,1.978246,2.390299,4.853749
268,0.12154423605537333,1.93056,2.375135,4.755046
269,0.12199775932423668,1.893344,2.368649,4.679469
270,0.12245128259310001,1.88429,2.376175,4.666221
271,0.12290480586196334,1.888065,2.39388,4.681671
272,0.12335832913082667,1.893454,2.41877,4.701116
273,0.12381185239969,1.900427,2.450268,4.723872
274,0.12426537566855334,1.909493,2.488087,4.75072
275,0.12471889893741667,1.908663,2.524798,4.758061
276,0.12517242220628,1.86616,2.538298,4.68321
277,0.12562594547514333,1.805019,2.539556,4.572768
278,0.12607946874400666,1.767775,2.542054,4.504508
279,0.12653299201287,1.748693,2.533742,4.461992
280,0.12698651528173333,1.736155,2.513537,4.425354
281,0.12744003855059666,1.7233,2.479999,4.382003
282,0.12789356181946002,1.710216,2.43588,4.333558
283,0.12834708508832335,1.698217,2.390199,4.28712
284,0.12880060835718668,1.688307,2.349832,4.24811
285,0.12925413162605,1.680599,2.315549,4.217142
286,0.12970765489491334,1.674781,2.286922,4.193711
287,0.13016117816377668,1.669711,2.261988,4.175176
288,0.13061470143264,1.6661,2.240343,4.160741
289,0.13106822470150334,1.664904,2.222115,4.150755
290,0.13152174797036667,1.665057,2.205598,4.143427
291,0.13197527123923,1.665944,2.190027,4.13771
292,0.13242879450809333,1.667484,2.175355,4.133427
293,0.13288231777695667,1.669927,2.161703,4.130966
294,0.13333584104582,1.673512,2.149178,4.130695
295,0.13378936431468333,1.678216,2.137733,4.132491
296,0.13424288758354666,1.683936,2.127286,4.136072
297,0.13469641085241,1.690536,2.117775,4.141156
298,0.13514993412127332,1.697569,2.10895,4.146907
299,0.13560345739013668,1.704353,2.100419,4.152065
300,0.13605698065900002,1.7104,2.091913,4.155744
301,0.13651050392786335,1.715544,2.083347,4.157648
302,0.13696402719672668,1.719781,2.074728,4.157782
303,0.13741755046559,1.723109,2.066057,4.156143
304,0.13787107373445334,1.725502,2.057321,4.152654
305,0.13832459700331667,1.726936,2.048514,4.147253
306,0.13877812027218,1.727564,2.039678,4.14033
307,0.13923164354104334,1.727176,2.030787,4.131731
308,0.13968516680990667,1.724745,2.021618,4.119795
309,0.14013869007877,1.719843,2.011529,4.103809
310,0.14059221334763333,1.712727,2.000031,4.08421
311,0.14104573661649666,1.703456,1.98712,4.061128
312,0.14149925988536,1.692147,1.972804,4.034811
313,0.14195278315422333,1.678869,1.957091,4.005409
314,0.14240630642308666,1.663627,1.939981,3.972934
315,0.14285982969195,1.646422,1.921467,3.937384
316,0.14331335296081335,1.627253,1.901535,3.898759
317,0.14376687622967668,1.606119,1.880182,3.857058
318,0.14422039949854001,1.583013,1.857388,3.812241
319,0.14467392276740335,1.557912,1.832996,3.764022
320,0.14512744603626668,1.530359,1.805049,3.712106
321,0.14558096930513,1.499835,1.771094,3.657046
322,0.14603449257399334,1.468601,1.735199,3.602126
323,0.14648801584285667,1.439019,1.702158,3.550059
324,0.14694153911172,1.41105,1.67214,3.50076
325,0.14739506238058334,1.384467,1.645196,3.453724
326,0.14784858564944667,1.357462,1.620116,3.403541
327,0.14830210891831,1.33149,1.598263,3.354721
328,0.14875563218717333,1.309701,1.582033,3.316873
329,0.14920915545603666,1.290503,1.56962,3.285552
330,0.1496626787249,1.272191,1.559051,3.256148
331,0.15011620199376333,1.255028,1.550211,3.229124
332,0.15056972526262666,1.239419,1.543338,3.205134
333,0.15102324853149002,1.225439,1.538481,3.184313
334,0.15147677180035335,1.213097,1.535653,3.166639
335,0.15193029506921668,1.202437,1.534787,3.151921
336,0.15238381833808,1.193568,1.535789,3.140364
337,0.15283734160694334,1.18658,1.538643,3.13239
338,0.15329086487580668,1.182251,1.543785,3.12943
339,0.15374438814467,1.18039,1.550871,3.131125
340,0.15419791141353334,1.179416,1.558673,3.134592
341,0.15465143468239667,1.178688,1.566731,3.138658
342,0.15510495795126,1.178207,1.575043,3.143325
343,0.15555848122012333,1.177964,1.583593,3.148602
344,0.15601200448898667,1.177945,1.592344,3.154497
345,0.15646552775785,1.178143,1.601275,3.161005
346,0.15691905102671333,1.178553,1.610381,3.168112
347,0.15737257429557666,1.178884,1.619278,3.174928
348,0.15782609756444,1.17888,1.6278,3.18076
349,0.15827962083330332,1.178698,1.636396,3.186241
350,0.15873314410216668,1.178468,1.645255,3.1918
351,0.15918666737103002,1.17841,1.653428,3.197438
352,0.15964019063989335,1.179892,1.662037,3.205714
353,0.16009371390875668,1.184295,1.67389,3.219808
354,0.16054723717762,1.191851,1.689777,3.240367
355,0.16100076044648334,1.202561,1.709699,3.26739
356,0.16145428371534667,1.216418,1.733655,3.300865
357,0.16190780698421,1.233394,1.761641,3.340726
358,0.16236133025307334,1.253425,1.793569,3.386811
359,0.16281485352193667,1.275002,1.828505,3.436273
360,0.1632683767908,1.291537,1.858027,3.47566
361,0.16372190005966333,1.294422,1.869273,3.486927
362,0.16417542332852667,1.283701,1.862061,3.469921
363,0.16462894659739,1.267268,1.847563,3.440594
364,0.16508246986625333,1.249764,1.832222,3.408265
365,0.16553599313511666,1.231449,1.816389,3.373416
366,0.16598951640398,1.212294,1.800039,3.335968
367,0.16644303967284335,1.192318,1.783179,3.295962
368,0.16689656294170668,1.172062,1.766796,3.254912
369,0.16735008621057001,1.152996,1.753581,3.216936
370,0.16780360947943335,1.135501,1.743517,3.182991
371,0.16825713274829668,1.118808,1.734289,3.150765
372,0.16871065601716,1.102724,1.725349,3.119672
373,0.16916417928602334,1.087365,1.716745,3.089983
374,0.16961770255488667,1.073486,1.708562,3.063438
375,0.17007122582375,1.061891,1.70077,3.04187
376,0.17052474909261334,1.052213,1.693015,3.024322
377,0.17097827236147667,1.04406,1.684755,3.010893
378,0.17143179563034,1.041797,1.676305,3.014789
379,0.17188531889920333,1.044224,1.667474,3.030732
380,0.17233884216806666,1.044674,1.657362,3.038667
381,0.17279236543693,1.04169,1.646101,3.035756
382,0.17324588870579333,1.03505,1.634029,3.022258
383,0.17369941197465666,1.024766,1.621265,2.99837
384,0.17415293524352,1.010913,1.607918,2.964431
385,0.17460645851238335,0.994837,1.59435,2.924301
386,0.17505998178124668,0.979089,1.581116,2.885061
387,0.17551350505011,0.964988,1.568497,2.850372
388,0.17596702831897335,0.952588,1.556504,2.820385
389,0.17642055158783668,0.941891,1.545137,2.795099
390,0.1768740748567,0.932895,1.534395,2.774514
391,0.17732759812556334,0.925557,1.524214,2.758513
392,0.17778112139442667,0.91974,1.514337,2.746681
393,0.17823464466329,0.915271,1.50453,2.738504
394,0.17868816793215334,0.911638,1.494647,2.732633
395,0.17914169120101667,0.90823,1.484556,2.727487
396,0.17959521446988,0.904871,1.474219,2.722604
397,0.18004873773874333,0.901559,1.463635,2.717985
398,0.18050226100760666,0.898296,1.452804,2.71363
399,0.18095578427647,0.895078,1.441719,2.709526
400,0.18140930754533333,0.891872,1.430255,2.705483
401,0.18186283081419666,0.888628,1.418202,2.701176
402,0.18231635408306002,0.885325,1.405466,2.696449
403,0.18276987735192335,0.881963,1.392041,2.691296
404,0.18322340062078668,0.878548,1.377917,2.685738
405,0.18367692388965,0.875129,1.363167,2.680062
406,0.18413044715851334,0.871846,1.348251,2.675035
407,0.18458397042737668,0.868899,1.333937,2.671542
408,0.18503749369624,0.866082,1.320377,2.668949
409,0.18549101696510334,0.862725,1.307008,2.665054
410,0.18594454023396667,0.859105,1.294114,2.660769
411,0.18639806350283,0.855903,1.282529,2.658414
412,0.18685158677169333,0.853173,1.272512,2.658239
413,0.18730511004055667,0.850908,1.264048,2.660224
414,0.18775863330942,0.849044,1.2569,2.664122
415,0.18821215657828333,0.847524,1.250922,2.669771
416,0.18866567984714666,0.846353,1.246179,2.677223
417,0.18911920311601,0.845533,1.242687,2.686492
418,0.18957272638487332,0.84507,1.240448,2.697595
419,0.19002624965373668,0.845017,1.239469,2.710696
420,0.19047977292260002,0.845455,1.239775,2.726044
421,0.19093329619146335,0.846455,1.241598,2.744009
422,0.19138681946032668,0.848092,1.245331,2.765079
423,0.19184034272919,0.850379,1.251137,2.789448
424,0.19229386599805334,0.853246,1.258956,2.817013
425,0.19274738926691667,0.856638,1.268736,2.84769
426,0.19320091253578,0.860548,1.28047,2.881465
427,0.19365443580464334,0.864972,1.294144,2.918303
428,0.19410795907350667,0.869959,1.309727,2.958188
429,0.19456148234237,0.87366,1.321294,2.987823
430,0.19501500561123333,0.870629,1.312208,2.97005
431,0.19546852888009666,0.86635,1.298609,2.941353
432,0.19592205214896,0.868764,1.304166,2.95497
433,0.19637557541782333,0.874376,1.318505,2.987801
434,0.19682909868668666,0.880611,1.333978,3.022779
435,0.19728262195555,0.88731,1.350114,3.05885
436,0.19773614522441335,0.894488,1.366901,3.096057
437,0.19818966849327668,0.902224,1.384289,3.134615
438,0.19864319176214001,0.910631,1.402142,3.174777
439,0.19909671503100335,0.919288,1.420134,3.215257
440,0.19955023829986668,0.927172,1.437899,3.25316
441,0.20000376156873,0.934543,1.45555,3.289255
442,0.20045728483759334,0.942185,1.473332,3.32581
443,0.20091080810645667,0.950074,1.491249,3.362796
444,0.20136433137532,0.958205,1.50932,3.400213
445,0.20181785464418334,0.966528,1.527784,3.43808
446,0.20227137791304667,0.974957,1.547062,3.476433
447,0.20272490118191,0.98341,1.567253,3.515139
448,0.20317842445077333,0.991243,1.586876,3.551942
449,0.20363194771963666,0.997508,1.603654,3.58346
450,0.2040854709885,1.002417,1.617573,3.610182
451,0.20453899425736333,1.006746,1.629832,3.634521
452,0.20499251752622666,1.010702,1.640757,3.657133
453,0.20544604079509002,1.014288,1.65035,3.678019
454,0.20589956406395335,1.017502,1.658609,3.697178
455,0.20635308733281668,1.02036,1.665458,3.7146
456,0.20680661060168,1.0229,1.670674,3.730234
457,0.20726013387054334,1.025154,1.673962,3.743989
458,0.20771365713940668,1.02713,1.675162,3.755803
459,0.20816718040827,1.02883,1.674252,3.76567
460,0.20862070367713334,1.030255,1.671234,3.773591
461,0.20907422694599667,1.031165,1.665279,3.778225
462,0.20952775021486,1.030664,1.653302,3.774539
463,0.20998127348372334,1.028808,1.635784,3.762933
464,0.21043479675258667,1.026599,1.616526,3.749121
465,0.21088832002145,1.024323,1.596596,3.734724
466,0.21134184329031333,1.021984,1.575999,3.719753
467,0.21179536655917666,1.019595,1.554738,3.704231
468,0.21224888982804,1.017171,1.532814,3.688197
469,0.21270241309690333,1.014727,1.510229,3.671683
470,0.21315593636576669,1.012267,1.486992,3.654716
471,0.21360945963463002,1.009796,1.463131,3.637363
472,0.21406298290349335,1.00733,1.438669,3.619727
473,0.21451650617235668,1.004896,1.413597,3.601932
474,0.21497002944122,1.002511,1.38791,3.584058
475,0.21542355271008334,1.000066,1.361587,3.565689
476,0.21587707597894668,0.997228,1.33517,3.545939
477,0.21633059924781,0.994137,1.311068,3.52681
478,0.21678412251667334,0.991115,1.289718,3.509613
479,0.21723764578553667,0.988081,1.268743,3.492373
480,0.2176911690544,0.984995,1.247164,3.474264
481,0.21814469232326333,0.981853,1.224975,3.455254
482,0.21859821559212667,0.978667,1.202489,3.43555
483,0.21905173886099,0.975914,1.181386,3.417738
484,0.21950526212985333,0.974119,1.162657,3.40406
485,0.21995878539871666,0.97333,1.145825,3.394258
486,0.22041230866758,0.973524,1.130788,3.388182
487,0.22086583193644335,0.974677,1.11753,3.385762
488,0.22131935520530668,0.976426,1.105774,3.385918
489,0.22177287847417002,0.978132,1.09498,3.386683
490,0.22222640174303335,0.97937,1.084543,3.386448
491,0.22267992501189668,0.979983,1.074056,3.384385
492,0.22313344828076,0.97994,1.063433,3.380324
493,0.22358697154962334,0.979321,1.052716,3.374519
494,0.22404049481848667,0.978425,1.042058,3.367885
495,0.22449401808735,0.977484,1.031531,3.361048
496,0.22494754135621334,0.976514,1.021088,3.353956
497,0.22540106462507667,0.975523,1.010721,3.346612
498,0.22585458789394,0.974532,1.000399,3.339086
499,0.22630811116280333,0.973579,0.990057,3.331511
500,0.22676163443166666,0.972665,0.979652,3.323913
501,0.22721515770053,0.971724,0.969163,3.316154
502,0.22766868096939333,0.970717,0.958583,3.308161
503,0.22812220423825666,0.969763,0.948024,3.300381
504,0.22857572750712002,0.969048,0.937653,3.293483
505,0.22902925077598335,0.968621,0.927532,3.287642
506,0.22948277404484668,0.968371,0.917745,3.282311
507,0.22993629731371001,0.96811,0.908424,3.276555
508,0.23038982058257335,0.967773,0.899427,3.270233
509,0.23084334385143668,0.967402,0.890535,3.263724
510,0.2312968671203,0.967003,0.881715,3.257092
511,0.23175039038916334,0.966577,0.872965,3.250336
512,0.23220391365802667,0.966123,0.864287,3.243455
513,0.23265743692689,0.965625,0.855663,3.236414
514,0.23311096019575334,0.965031,0.847056,3.229107
515,0.23356448346461667,0.964294,0.838434,3.221423
516,0.23401800673348,0.963412,0.829781,3.213334
517,0.23447153000234333,0.9624,0.821088,3.204858
518,0.23492505327120666,0.961264,0.812351,3.195999
519,0.23537857654007,0.960003,0.803572,3.186757
520,0.23583209980893333,0.958618,0.79475,3.177132
521,0.23628562307779669,0.957108,0.785886,3.167124
522,0.23673914634666002,0.955474,0.776978,3.156737
523,0.23719266961552335,0.953715,0.768028,3.145966
524,0.23764619288438668,0.951701,0.759037,3.134552
525,0.23809971615325,0.949183,0.750005,3.121989
526,0.23855323942211334,0.946033,0.740926,3.108012
527,0.23900676269097668,0.942286,0.731662,3.092597
528,0.23946028595984,0.938011,0.722057,3.075774
529,0.23991380922870334,0.93323,0.712238,3.057692
530,0.24036733249756667,0.927939,0.70238,3.038473
531,0.24082085576643,0.922186,0.692498,3.018248
532,0.24127437903529333,0.917444,0.682838,3.000346
533,0.24172790230415667,0.914738,0.673567,2.987093
534,0.24218142557302,0.912971,0.66447,2.976019
535,0.24263494884188333,0.911437,0.655416,2.965542
536,0.24308847211074666,0.910123,0.646408,2.955628
537,0.24354199537961,0.908945,0.637466,2.946083
538,0.24399551864847335,0.907797,0.628613,2.936652
539,0.24444904191733668,0.906688,0.619884,2.927404
540,0.24490256518620002,0.905706,0.611321,2.918655
541,0.24535608845506335,0.904821,0.602904,2.91029
542,0.24580961172392668,0.903949,0.594586,2.902
