,energy (eV),x,y,z
46,0.020862070367713335,0.05227,0.037083,0.038416
47,0.021315593636576667,0.052119,0.036917,0.038497
48,0.02176911690544,0.05201,0.036782,0.038601
49,0.022222640174303334,0.051922,0.036657,0.038696
50,0.022676163443166666,0.051811,0.03651,0.038733
51,0.02312968671203,0.05169,0.036358,0.038735
52,0.023583209980893333,0.051587,0.036234,0.038746
53,0.024036733249756668,0.051504,0.036144,0.038774
54,0.02449025651862,0.051421,0.036062,0.038804
55,0.024943779787483335,0.051323,0.035971,0.03882
56,0.025397303056346666,0.051195,0.035867,0.038811
57,0.02585082632521,0.051041,0.035761,0.038788
58,0.026304349594073333,0.050874,0.035669,0.038768
59,0.02675787286293667,0.050695,0.035595,0.038754
60,0.0272113961318,0.050504,0.035539,0.038746
61,0.027664919400663335,0.050301,0.035501,0.038743
62,0.028118442669526667,0.050088,0.035477,0.038743
63,0.028571965938390002,0.049869,0.035466,0.038741
64,0.029025489207253334,0.049647,0.035466,0.038731
65,0.029479012476116666,0.049409,0.035465,0.038704
66,0.02993253574498,0.049137,0.035445,0.038626
67,0.030386059013843333,0.048853,0.03542,0.038518
68,0.030839582282706668,0.048587,0.035417,0.038433
69,0.03129310555157,0.048334,0.035434,0.038366
70,0.03174662882043333,0.048091,0.035469,0.038302
71,0.03220015208929667,0.047861,0.035522,0.038238
72,0.03265367535816,0.047648,0.035588,0.038171
73,0.03310719862702333,0.047452,0.035664,0.038102
74,0.033560721895886665,0.047272,0.035744,0.038032
75,0.034014245164750004,0.047111,0.035822,0.037963
76,0.034467768433613336,0.046972,0.035897,0.037893
77,0.03492129170247667,0.046857,0.035973,0.037825
78,0.03537481497134,0.046786,0.036061,0.037768
79,0.03582833824020334,0.046765,0.036169,0.037735
80,0.03628186150906667,0.046794,0.036297,0.037733
81,0.03673538477793,0.046872,0.036447,0.037766
82,0.03718890804679333,0.046979,0.036607,0.037817
83,0.037642431315656665,0.047081,0.036755,0.037857
84,0.03809595458452,0.047185,0.036895,0.03789
85,0.038549477853383335,0.047313,0.037039,0.037933
86,0.03900300112224667,0.047519,0.037226,0.038023
87,0.03945652439111,0.047869,0.037489,0.038202
88,0.03991004765997334,0.048402,0.037823,0.038495
89,0.04036357092883667,0.04937,0.038541,0.038969
90,0.0408170941977,0.052091,0.041711,0.03996
91,0.04127061746656333,0.056874,0.049551,0.04163
92,0.04172414073542667,0.061532,0.05784,0.043412
93,0.04217766400429,0.064494,0.060913,0.044741
94,0.042631187273153334,0.066295,0.060488,0.045707
95,0.043084710542016666,0.067747,0.059542,0.046553
96,0.04353823381088,0.068975,0.058373,0.047348
97,0.043991757079743336,0.070061,0.05704,0.048146
98,0.04444528034860667,0.07107,0.055585,0.048989
99,0.04489880361747,0.072015,0.054006,0.049842
100,0.04535232688633333,0.073217,0.05276,0.050746
101,0.04580585015519667,0.074829,0.052492,0.051655
102,0.04625937342406,0.076002,0.052771,0.052183
103,0.046712896692923334,0.077036,0.053194,0.052798
104,0.047166419961786665,0.079453,0.054235,0.054558
105,0.047619943230650004,0.081436,0.055238,0.056231
106,0.048073466499513336,0.080348,0.055049,0.056034
107,0.04852698976837667,0.07723,0.053958,0.054622
108,0.04898051303724,0.074274,0.052876,0.053428
109,0.04943403630610334,0.072412,0.052244,0.053029
110,0.04988755957496667,0.071689,0.052189,0.053434
111,0.05034108284383,0.071763,0.052622,0.054328
112,0.05079460611269333,0.072051,0.052984,0.054951
113,0.051248129381556665,0.072328,0.053162,0.055317
114,0.05170165265042,0.072502,0.053342,0.055757
115,0.052155175919283335,0.072468,0.053437,0.056129
116,0.05260869918814667,0.072315,0.053481,0.056439
117,0.05306222245701,0.072107,0.0535,0.056701
118,0.05351574572587334,0.071853,0.053497,0.056917
119,0.05396926899473667,0.071552,0.053473,0.057088
120,0.0544227922636,0.07121,0.053429,0.057215
121,0.05487631553246333,0.071058,0.053455,0.057422
122,0.05532983880132667,0.071651,0.053742,0.057997
123,0.05578336207019,0.073219,0.054314,0.059043
124,0.056236885339053334,0.075342,0.05503,0.060359
125,0.056690408607916666,0.077681,0.055821,0.0618
126,0.057143931876780005,0.080353,0.056773,0.063407
127,0.057597455145643336,0.08343,0.05797,0.06519
128,0.05805097841450667,0.086518,0.059259,0.066974
129,0.05850450168337,0.089267,0.06048,0.068606
130,0.05895802495223333,0.091645,0.061625,0.070068
131,0.05941154822109667,0.093672,0.062697,0.071371
132,0.05986507148996,0.095384,0.063706,0.072529
133,0.060318594758823334,0.097588,0.064989,0.073814
134,0.060772118027686665,0.102057,0.067301,0.0759
135,0.061225641296550004,0.106307,0.069824,0.077995
136,0.061679164565413336,0.107399,0.071237,0.078967
137,0.06213268783427667,0.104692,0.070573,0.078447
138,0.06258621110314,0.101461,0.069382,0.077501
139,0.06303973437200333,0.100591,0.069215,0.077113
140,0.06349325764086666,0.100106,0.068983,0.076658
141,0.06394678090973001,0.099628,0.068576,0.076133
142,0.06440030417859334,0.099181,0.06813,0.075648
143,0.06485382744745667,0.098753,0.067706,0.075208
144,0.06530735071632,0.098338,0.06732,0.074806
145,0.06576087398518334,0.097942,0.066978,0.074445
146,0.06621439725404667,0.097581,0.066692,0.074126
147,0.06666792052291,0.097246,0.066454,0.073843
148,0.06712144379177333,0.096914,0.066244,0.073587
149,0.06757496706063666,0.096584,0.066059,0.073356
150,0.06802849032950001,0.096254,0.065903,0.073149
151,0.06848201359836334,0.095887,0.065713,0.072915
152,0.06893553686722667,0.095364,0.065299,0.072488
153,0.06938906013609,0.094696,0.064647,0.07186
154,0.06984258340495333,0.094084,0.064029,0.071277
155,0.07029610667381667,0.09363,0.063585,0.070864
156,0.07074962994268,0.093252,0.06323,0.070539
157,0.07120315321154333,0.092871,0.062878,0.070221
158,0.07165667648040668,0.09248,0.062518,0.0699
159,0.07211019974927001,0.09209,0.062162,0.069585
160,0.07256372301813334,0.091707,0.061811,0.069279
161,0.07301724628699667,0.09133,0.061467,0.068983
162,0.07347076955586,0.090962,0.06113,0.068697
163,0.07392429282472333,0.090603,0.060801,0.068428
164,0.07437781609358667,0.090257,0.06048,0.068175
165,0.07483133936245,0.089918,0.060167,0.067934
166,0.07528486263131333,0.089588,0.05986,0.067704
167,0.07573838590017667,0.089265,0.059561,0.067486
168,0.07619190916904,0.088951,0.059269,0.067278
169,0.07664543243790334,0.088504,0.058978,0.06703
170,0.07709895570676667,0.087693,0.058686,0.066659
171,0.07755247897563,0.087003,0.058421,0.06635
172,0.07800600224449333,0.086704,0.05819,0.066201
173,0.07845952551335666,0.086504,0.058011,0.06611
174,0.07891304878222,0.086468,0.057955,0.066123
175,0.07936657205108334,0.086477,0.057979,0.066206
176,0.07982009531994667,0.086382,0.05801,0.066301
177,0.08027361858881,0.086251,0.058072,0.066425
178,0.08072714185767334,0.086128,0.05817,0.066582
179,0.08118066512653667,0.086054,0.058312,0.066792
180,0.0816341883954,0.086051,0.058497,0.067051
181,0.08208771166426333,0.086087,0.058695,0.06732
182,0.08254123493312666,0.086154,0.058899,0.067594
183,0.08299475820199,0.08625,0.05911,0.06787
184,0.08344828147085334,0.086376,0.059329,0.06815
185,0.08390180473971667,0.086532,0.059566,0.068435
186,0.08435532800858,0.086781,0.059888,0.068792
187,0.08480885127744334,0.08722,0.06039,0.069322
188,0.08526237454630667,0.087858,0.06108,0.070043
189,0.08571589781517,0.088599,0.061848,0.070858
190,0.08616942108403333,0.089485,0.062676,0.071808
191,0.08662294435289666,0.090766,0.063673,0.073094
192,0.08707646762176,0.092546,0.064879,0.074761
193,0.08752999089062334,0.094429,0.066136,0.07649
194,0.08798351415948667,0.096063,0.067357,0.078051
195,0.08843703742835,0.09727,0.06902,0.079638
196,0.08889056069721334,0.097966,0.071271,0.081297
197,0.08934408396607667,0.098435,0.073515,0.082819
198,0.08979760723494,0.099023,0.075286,0.084112
199,0.09025113050380333,0.099884,0.076537,0.085233
200,0.09070465377266666,0.100872,0.077567,0.086286
201,0.09115817704153001,0.101856,0.078585,0.087326
202,0.09161170031039334,0.102835,0.079592,0.088355
203,0.09206522357925667,0.103814,0.080588,0.089389
204,0.09251874684812,0.104798,0.081576,0.090462
205,0.09297227011698334,0.105794,0.08256,0.091589
206,0.09342579338584667,0.1068,0.08354,0.092763
207,0.09387931665471,0.107815,0.084517,0.093953
208,0.09433283992357333,0.108841,0.085495,0.095093
209,0.09478636319243666,0.109886,0.086482,0.096194
210,0.09523988646130001,0.111073,0.087577,0.097411
211,0.09569340973016334,0.112675,0.089003,0.099006
212,0.09614693299902667,0.114821,0.090861,0.101096
213,0.09660045626789,0.117115,0.092793,0.103289
214,0.09705397953675333,0.119114,0.09444,0.105157
215,0.09750750280561667,0.120828,0.095872,0.106733
216,0.09796102607448,0.122341,0.097193,0.108112
217,0.09841454934334333,0.123661,0.098409,0.109301
218,0.09886807261220668,0.124813,0.099541,0.110322
219,0.09932159588107001,0.12582,0.100609,0.111192
220,0.09977511914993334,0.126687,0.101616,0.111912
221,0.10022864241879667,0.127415,0.102564,0.112484
222,0.10068216568766,0.128003,0.103452,0.112907
223,0.10113568895652333,0.128469,0.104279,0.11321
224,0.10158921222538667,0.128857,0.105044,0.113464
225,0.10204273549425,0.129201,0.105745,0.113703
226,0.10249625876311333,0.129506,0.106382,0.113928
227,0.10294978203197667,0.129766,0.106959,0.114143
228,0.10340330530084,0.129979,0.107481,0.114335
229,0.10385682856970334,0.130145,0.10795,0.114496
230,0.10431035183856667,0.130263,0.108367,0.114624
231,0.10476387510743,0.130334,0.108731,0.11472
232,0.10521739837629333,0.131827,0.109736,0.115943
233,0.10567092164515667,0.139818,0.113834,0.122377
234,0.10612444491402,0.151549,0.119909,0.132265
235,0.10657796818288334,0.159671,0.124617,0.140198
236,0.10703149145174667,0.164174,0.127848,0.146174
237,0.10748501472061,0.166521,0.130135,0.151283
238,0.10793853798947334,0.167197,0.131656,0.155801
239,0.10839206125833667,0.166202,0.13241,0.159551
240,0.1088455845272,0.163531,0.132392,0.16244
241,0.10929910779606333,0.159379,0.131689,0.164714
242,0.10975263106492666,0.155325,0.130958,0.167874
243,0.11020615433379,0.153523,0.131133,0.173743
244,0.11065967760265334,0.154514,0.132544,0.18264
245,0.11111320087151667,0.156706,0.13437,0.192989
246,0.11156672414038,0.158588,0.135902,0.203324
247,0.11202024740924334,0.160379,0.137639,0.213713
248,0.11247377067810667,0.162025,0.139552,0.224261
249,0.11292729394697,0.16283,0.140923,0.233705
250,0.11338081721583333,0.162686,0.141631,0.240519
251,0.11383434048469666,0.161766,0.141834,0.244338
252,0.11428786375356001,0.160082,0.141541,0.245148
253,0.11474138702242334,0.157626,0.140833,0.242966
254,0.11519491029128667,0.154168,0.140244,0.23797
255,0.11564843356015,0.148465,0.140037,0.228912
256,0.11610195682901334,0.13817,0.139294,0.211264
257,0.11655548009787667,0.127988,0.138941,0.192862
258,0.11700900336674,0.122289,0.139845,0.184038
259,0.11746252663560333,0.121185,0.147609,0.186094
260,0.11791604990446666,0.12259,0.157244,0.192589
261,0.11836957317333001,0.123442,0.160952,0.196876
262,0.11882309644219334,0.124425,0.162953,0.200682
263,0.11927661971105667,0.125317,0.163969,0.203894
264,0.11973014297992,0.125927,0.16432,0.206436
265,0.12018366624878334,0.125478,0.163154,0.20775
266,0.12063718951764667,0.123585,0.159652,0.208202
267,0.12109071278651,0.120841,0.155036,0.207575
268,0.12154423605537333,0.11764,0.15023,0.205324
269,0.12199775932423668,0.114289,0.14543,0.202484
270,0.12245128259310001,0.11099,0.140846,0.19947
271,0.12290480586196334,0.107674,0.13634,0.196011
272,0.12335832913082667,0.104268,0.131799,0.191766
273,0.12381185239969,0.100968,0.12742,0.187243
274,0.12426537566855334,0.097908,0.123347,0.182905
275,0.12471889893741667,0.095004,0.119515,0.178586
276,0.12517242220628,0.092275,0.115925,0.174506
277,0.12562594547514333,0.089831,0.112609,0.171597
278,0.12607946874400666,0.087545,0.109297,0.170079
279,0.12653299201287,0.085058,0.105377,0.169123
280,0.12698651528173333,0.08234,0.100822,0.168497
281,0.12744003855059666,0.079789,0.096516,0.168445
282,0.12789356181946002,0.077678,0.093051,0.168931
283,0.12834708508832335,0.075819,0.090104,0.168426
284,0.12880060835718668,0.073929,0.087242,0.165865
285,0.12925413162605,0.071901,0.084338,0.161917
286,0.12970765489491334,0.069708,0.081365,0.156903
287,0.13016117816377668,0.06735,0.078324,0.150825
288,0.13061470143264,0.064822,0.075215,0.143295
289,0.13106822470150334,0.062079,0.072088,0.13107
290,0.13152174797036667,0.058835,0.068606,0.11699
291,0.13197527123923,0.055181,0.0647,0.105855
292,0.13242879450809333,0.051541,0.060791,0.095932
293,0.13288231777695667,0.048035,0.057011,0.086447
294,0.13333584104582,0.044699,0.053389,0.077482
295,0.13378936431468333,0.041557,0.049954,0.069065
296,0.13424288758354666,0.038743,0.046877,0.061299
297,0.13469641085241,0.036404,0.044364,0.054303
298,0.13514993412127332,0.034375,0.042211,0.047946
299,0.13560345739013668,0.032346,0.040081,0.041996
300,0.13605698065900002,0.030362,0.038035,0.036539
301,0.13651050392786335,0.028712,0.036308,0.032142
302,0.13696402719672668,0.0276,0.03505,0.029377
303,0.13741755046559,0.02706,0.034307,0.028289
304,0.13787107373445334,0.026902,0.033971,0.028248
305,0.13832459700331667,0.027009,0.03409,0.028764
306,0.13877812027218,0.0275,0.034922,0.029925
307,0.13923164354104334,0.028394,0.036499,0.031754
308,0.13968516680990667,0.029591,0.038677,0.034164
309,0.14013869007877,0.031047,0.041392,0.037118
310,0.14059221334763333,0.032764,0.044643,0.040618
311,0.14104573661649666,0.035234,0.048549,0.044925
312,0.14149925988536,0.038979,0.053377,0.050276
313,0.14195278315422333,0.043708,0.05947,0.056303
314,0.14240630642308666,0.049104,0.066766,0.062668
315,0.14285982969195,0.054886,0.07445,0.069129
316,0.14331335296081335,0.058243,0.077501,0.072974
317,0.14376687622967668,0.060904,0.079343,0.07598
318,0.14422039949854001,0.065638,0.085205,0.080996
319,0.14467392276740335,0.070889,0.092286,0.086554
320,0.14512744603626668,0.07665,0.100536,0.092659
321,0.14558096930513,0.083108,0.110201,0.099497
322,0.14603449257399334,0.090412,0.121412,0.10715
323,0.14648801584285667,0.098641,0.133721,0.1154
324,0.14694153911172,0.107901,0.146931,0.124095
325,0.14739506238058334,0.118238,0.161527,0.133352
326,0.14784858564944667,0.129743,0.17731,0.143108
327,0.14830210891831,0.142554,0.191612,0.152697
328,0.14875563218717333,0.151493,0.201348,0.159112
329,0.14920915545603666,0.153777,0.207613,0.161439
330,0.1496626787249,0.153888,0.213495,0.162356
331,0.15011620199376333,0.154639,0.222753,0.164092
332,0.15056972526262666,0.155849,0.235632,0.166685
333,0.15102324853149002,0.155579,0.245818,0.167187
334,0.15147677180035335,0.153345,0.251137,0.164657
335,0.15193029506921668,0.149604,0.254099,0.16009
336,0.15238381833808,0.145096,0.25618,0.154424
337,0.15283734160694334,0.140824,0.258456,0.14891
338,0.15329086487580668,0.136863,0.261145,0.143745
339,0.15374438814467,0.133397,0.264714,0.138815
340,0.15419791141353334,0.131441,0.270706,0.134331
341,0.15465143468239667,0.130199,0.276462,0.130008
342,0.15510495795126,0.127731,0.27797,0.125534
343,0.15555848122012333,0.126488,0.281583,0.121982
344,0.15601200448898667,0.130598,0.304465,0.120709
345,0.15646552775785,0.130323,0.3495,0.118657
346,0.15691905102671333,0.115824,0.365685,0.111721
347,0.15737257429557666,0.100672,0.346123,0.103988
348,0.15782609756444,0.093271,0.311849,0.098463
349,0.15827962083330332,0.088696,0.294474,0.094649
350,0.15873314410216668,0.084832,0.276247,0.090961
351,0.15918666737103002,0.083218,0.272794,0.089255
352,0.15964019063989335,0.087093,0.310583,0.092736
353,0.16009371390875668,0.090778,0.282052,0.090774
354,0.16054723717762,0.087304,0.170891,0.07648
355,0.16100076044648334,0.08047,0.097704,0.064459
356,0.16145428371534667,0.074611,0.085896,0.059919
357,0.16190780698421,0.069454,0.075471,0.055786
358,0.16236133025307334,0.065049,0.066514,0.05215
359,0.16281485352193667,0.061445,0.059173,0.049102
360,0.1632683767908,0.066262,0.054071,0.047865
361,0.16372190005966333,0.111253,0.054626,0.053195
362,0.16417542332852667,0.191909,0.057416,0.063181
363,0.16462894659739,0.250305,0.056916,0.071062
364,0.16508246986625333,0.276751,0.055291,0.076266
365,0.16553599313511666,0.29222,0.054272,0.079954
366,0.16598951640398,0.302471,0.053582,0.082659
367,0.16644303967284335,0.309396,0.051653,0.083436
368,0.16689656294170668,0.329227,0.047863,0.08241
369,0.16735008621057001,0.345093,0.043076,0.080063
370,0.16780360947943335,0.286816,0.037511,0.072608
371,0.16825713274829668,0.191091,0.031928,0.063321
372,0.16871065601716,0.143817,0.027788,0.058838
373,0.16916417928602334,0.132512,0.024867,0.056911
374,0.16961770255488667,0.124751,0.022207,0.054441
375,0.17007122582375,0.115396,0.019475,0.050857
376,0.17052474909261334,0.105729,0.017073,0.046901
377,0.17097827236147667,0.098535,0.01581,0.04427
378,0.17143179563034,0.09447,0.015598,0.043325
379,0.17188531889920333,0.091786,0.015703,0.043081
380,0.17233884216806666,0.089628,0.016147,0.043364
381,0.17279236543693,0.088061,0.018128,0.045358
382,0.17324588870579333,0.086712,0.021016,0.047947
383,0.17369941197465666,0.084864,0.022959,0.04885
384,0.17415293524352,0.082673,0.024478,0.048854
385,0.17460645851238335,0.079478,0.026336,0.048751
386,0.17505998178124668,0.075879,0.028606,0.04869
387,0.17551350505011,0.073213,0.031782,0.048806
388,0.17596702831897335,0.071339,0.041551,0.049019
389,0.17642055158783668,0.069345,0.050518,0.049338
390,0.1768740748567,0.067452,0.055773,0.050181
391,0.17732759812556334,0.066599,0.066567,0.052053
392,0.17778112139442667,0.066005,0.083562,0.055086
393,0.17823464466329,0.065044,0.079714,0.057879
394,0.17868816793215334,0.064315,0.062921,0.0599
395,0.17914169120101667,0.064203,0.060903,0.062032
396,0.17959521446988,0.064319,0.061933,0.064049
397,0.18004873773874333,0.064899,0.063415,0.066391
398,0.18050226100760666,0.066571,0.066757,0.070192
399,0.18095578427647,0.069128,0.070218,0.074953
400,0.18140930754533333,0.072436,0.072753,0.080253
401,0.18186283081419666,0.076267,0.075272,0.08587
402,0.18231635408306002,0.079654,0.076903,0.090384
403,0.18276987735192335,0.082819,0.078061,0.094175
404,0.18322340062078668,0.086497,0.079983,0.098411
405,0.18367692388965,0.090873,0.082635,0.103236
406,0.18413044715851334,0.096034,0.085155,0.108531
407,0.18458397042737668,0.101986,0.087312,0.114194
408,0.18503749369624,0.107828,0.088943,0.119172
409,0.18549101696510334,0.114426,0.090061,0.124461
410,0.18594454023396667,0.117967,0.089368,0.127568
411,0.18639806350283,0.105954,0.079907,0.116834
412,0.18685158677169333,0.088294,0.067743,0.100799
413,0.18730511004055667,0.077383,0.060578,0.090456
414,0.18775863330942,0.067348,0.054081,0.080376
415,0.18821215657828333,0.059878,0.048924,0.072515
416,0.18866567984714666,0.05765,0.046929,0.069544
417,0.18911920311601,0.058597,0.047149,0.069153
418,0.18957272638487332,0.061195,0.048459,0.068999
419,0.19002624965373668,0.062903,0.04958,0.068833
420,0.19047977292260002,0.062515,0.049602,0.068475
421,0.19093329619146335,0.061741,0.04939,0.068028
422,0.19138681946032668,0.060711,0.049035,0.067859
423,0.19184034272919,0.060229,0.049135,0.068486
424,0.19229386599805334,0.060914,0.050249,0.069639
425,0.19274738926691667,0.061312,0.051805,0.070188
426,0.19320091253578,0.060316,0.053212,0.069393
427,0.19365443580464334,0.060103,0.054964,0.068539
428,0.19410795907350667,0.059883,0.056619,0.068223
429,0.19456148234237,0.059178,0.058271,0.06819
430,0.19501500561123333,0.059533,0.060171,0.068425
431,0.19546852888009666,0.059943,0.061567,0.068595
432,0.19592205214896,0.060014,0.062994,0.069328
433,0.19637557541782333,0.05938,0.064397,0.070804
434,0.19682909868668666,0.058189,0.064481,0.071947
435,0.19728262195555,0.05679,0.062678,0.071695
436,0.19773614522441335,0.055728,0.060289,0.07035
437,0.19818966849327668,0.05532,0.058393,0.068974
438,0.19864319176214001,0.055384,0.056988,0.068073
439,0.19909671503100335,0.05576,0.055967,0.067595
440,0.19955023829986668,0.056232,0.055217,0.067355
441,0.20000376156873,0.056511,0.054508,0.067113
442,0.20045728483759334,0.056507,0.053797,0.066809
443,0.20091080810645667,0.056375,0.053165,0.066522
444,0.20136433137532,0.056223,0.05263,0.066285
445,0.20181785464418334,0.056049,0.052183,0.066087
446,0.20227137791304667,0.05586,0.051797,0.065886
447,0.20272490118191,0.055726,0.051419,0.065642
448,0.20317842445077333,0.055607,0.051043,0.065386
449,0.20363194771963666,0.05539,0.050692,0.065148
450,0.2040854709885,0.05509,0.050359,0.064863
451,0.20453899425736333,0.054733,0.050013,0.064472
452,0.20499251752622666,0.054333,0.049621,0.063989
453,0.20544604079509002,0.053859,0.049113,0.063276
454,0.20589956406395335,0.053254,0.048461,0.062091
455,0.20635308733281668,0.052672,0.04817,0.060729
456,0.20680661060168,0.052323,0.048717,0.059638
457,0.20726013387054334,0.052107,0.049676,0.058758
458,0.20771365713940668,0.05185,0.050496,0.057941
459,0.20816718040827,0.051534,0.051067,0.05718
460,0.20862070367713334,0.051184,0.051404,0.056499
461,0.20907422694599667,0.050795,0.051504,0.055885
462,0.20952775021486,0.050363,0.051361,0.055324
463,0.20998127348372334,0.04997,0.051059,0.05492
464,0.21043479675258667,0.049849,0.050941,0.055022
465,0.21088832002145,0.050138,0.051047,0.055881
466,0.21134184329031333,0.050454,0.050589,0.056928
467,0.21179536655917666,0.050182,0.049078,0.057057
468,0.21224888982804,0.049375,0.047065,0.05622
469,0.21270241309690333,0.048503,0.04515,0.055195
470,0.21315593636576669,0.047727,0.043462,0.054286
471,0.21360945963463002,0.047018,0.04193,0.053467
472,0.21406298290349335,0.046315,0.040465,0.05267
473,0.21451650617235668,0.045609,0.039063,0.05189
474,0.21497002944122,0.045021,0.037847,0.051351
475,0.21542355271008334,0.04466,0.036901,0.051203
476,0.21587707597894668,0.044455,0.036027,0.051289
477,0.21633059924781,0.044357,0.035152,0.051578
478,0.21678412251667334,0.044383,0.0345,0.052202
479,0.21723764578553667,0.044592,0.034198,0.053311
480,0.2176911690544,0.045128,0.034358,0.055145
481,0.21814469232326333,0.046509,0.035388,0.058551
482,0.21859821559212667,0.048914,0.036769,0.063491
483,0.21905173886099,0.051492,0.037253,0.068629
484,0.21950526212985333,0.053201,0.036189,0.072714
485,0.21995878539871666,0.05135,0.032758,0.071583
486,0.22041230866758,0.045554,0.02782,0.064229
487,0.22086583193644335,0.041664,0.02488,0.059227
488,0.22131935520530668,0.041076,0.024241,0.05889
489,0.22177287847417002,0.040837,0.0239,0.058967
490,0.22222640174303335,0.040595,0.023636,0.058988
491,0.22267992501189668,0.040341,0.02345,0.05899
492,0.22313344828076,0.040073,0.023329,0.058973
493,0.22358697154962334,0.039783,0.023239,0.058905
494,0.22404049481848667,0.039439,0.023137,0.058744
495,0.22449401808735,0.039025,0.023004,0.058464
496,0.22494754135621334,0.038533,0.022836,0.058047
497,0.22540106462507667,0.03797,0.022638,0.057518
498,0.22585458789394,0.037415,0.022503,0.057116
499,0.22630811116280333,0.03689,0.022438,0.056895
500,0.22676163443166666,0.036363,0.022367,0.056678
501,0.22721515770053,0.035857,0.02228,0.056449
502,0.22766868096939333,0.035397,0.022198,0.056237
503,0.22812220423825666,0.034806,0.022176,0.056046
504,0.22857572750712002,0.034109,0.022359,0.055678
505,0.22902925077598335,0.033604,0.022739,0.055173
506,0.22948277404484668,0.033296,0.02317,0.054796
507,0.22993629731371001,0.033108,0.023603,0.054589
508,0.23038982058257335,0.032839,0.023807,0.054419
509,0.23084334385143668,0.032403,0.023689,0.054215
510,0.2312968671203,0.031939,0.02347,0.054015
511,0.23175039038916334,0.031474,0.023239,0.053789
512,0.23220391365802667,0.031009,0.022999,0.053541
513,0.23265743692689,0.030551,0.022757,0.05329
514,0.23311096019575334,0.030104,0.022514,0.053046
515,0.23356448346461667,0.029667,0.022271,0.05281
516,0.23401800673348,0.02924,0.022027,0.052582
517,0.23447153000234333,0.028822,0.021785,0.052374
518,0.23492505327120666,0.028414,0.021545,0.05219
519,0.23537857654007,0.028015,0.021302,0.05201
520,0.23583209980893333,0.027646,0.021063,0.051842
521,0.23628562307779669,0.027806,0.020961,0.052084
522,0.23673914634666002,0.028183,0.020895,0.05246
523,0.23719266961552335,0.028137,0.020697,0.052468
524,0.23764619288438668,0.027885,0.020441,0.052275
525,0.23809971615325,0.027546,0.020155,0.051972
526,0.23855323942211334,0.027239,0.019879,0.051715
527,0.23900676269097668,0.026961,0.019615,0.051495
528,0.23946028595984,0.026649,0.019364,0.051243
529,0.23991380922870334,0.026312,0.019142,0.050977
530,0.24036733249756667,0.025951,0.018956,0.050703
531,0.24082085576643,0.025579,0.018805,0.050428
532,0.24127437903529333,0.02523,0.018683,0.050178
533,0.24172790230415667,0.024941,0.018575,0.049977
534,0.24218142557302,0.024719,0.018473,0.049833
535,0.24263494884188333,0.024557,0.018372,0.049732
536,0.24308847211074666,0.024433,0.018269,0.049646
537,0.24354199537961,0.024325,0.018167,0.049569
538,0.24399551864847335,0.024226,0.018069,0.049502
539,0.24444904191733668,0.024137,0.017976,0.049448
540,0.24490256518620002,0.024057,0.017889,0.049407
541,0.24535608845506335,0.023988,0.017815,0.04938
542,0.24580961172392668,0.023926,0.017744,0.049363
